Posted Date,Payee, Amount ,ABS Amount,Source,Bas-Lux,Category
2/7/25,TST*MIOPOSTO - RAVENNA   Seattle      WA,,192.74,usaa-chk,Luxury,Dining
2/7/25,HUNGRYROOT.COM HUNGRYROOT.CONY,-127.67,127.67,usaa-chk,Basic,Groceries
2/7/25,SQ *PEONY                gosq.com     WA,,180.00,usaa-chk,Basic,Health & Medical
2/7/25,COVERSANDALL.COM SUWANEE  GA      CREDIT,,0.00,usaa-chk,Basic,Home & Garden
2/7/25,AMAZON MKTPL*GF1UN5B83   Amzn.com/billWA,,20.96,usaa-chk,Basic,Home & Garden
2/7/25,UW PAY BY PHONE 206-685-1553 WA,-10.00,10.00,usaa-chk,Basic,Parking
2/7/25,HEALTHY PAWS PET INSURAN TRACIM@HEALTHPA,,42.48,usaa-chk,Luxury,Pets
2/6/25,NORTH LAKE MARINA        425-487-2676 WA,,60.00,usaa-chk,Luxury,Boat
2/6/25,MYKIDSSPENDING.C WK3738220  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
2/6/25,SQ *MACRINA BAKERY - ALOHSeattle      WA,,12.25,usaa-chk,Luxury,Dining
2/6/25,TST* BURGERMASTER - UNIVESEATTLE      WA,,21.56,usaa-chk,Luxury,Dining
2/6/25,TST* EL CAMION - SAND POISEATTLE      WA,,44.81,usaa-chk,Luxury,Dining
2/6/25,TRADER JOE S #130        SEATTLE      WA,,4.49,usaa-chk,Basic,Groceries
2/6/25,WHOLEFDS MBD #10630      SEATTLE      WA,,14.70,usaa-chk,Basic,Groceries
2/6/25,SQ *PEONY                gosq.com     WA,,180.00,usaa-chk,Basic,Health & Medical
2/6/25,PAYPAL *EURO PRO         402-935-7733 MA,,29.76,usaa-chk,Basic,Home & Garden
2/6/25,KATTERMANS SAND POINT PHASEATTLE      WA,,44.12,usaa-chk,Basic,Pharmacy
2/5/25,Interest on Cash Advances,,25.60,usaa-chk,Luxury,Bank Fees
2/5/25,Interest on Purchases,,279.12,usaa-chk,Luxury,Bank Fees
2/5/25,UBS BANK USA     LOAN PAYMT ***********6302,-4478.12,"4,478.12",usaa-chk,Basic,Mortgage
2/4/25,TESLA SUBSCRIPTION US    PALO ALTO    CA,,11.02,usaa-chk,Basic,Auto
2/4/25,WHOLEFDS MBD #10630      SEATTLE      WA,,15.63,usaa-chk,Basic,Groceries
2/4/25,CENTRAL CO-OP            SEATTLE      WA,,17.98,usaa-chk,Basic,Groceries
2/4/25,AMAZON MKTPL*Z79WK7O91   Amzn.com/billWA,,29.16,usaa-chk,Basic,Home & Garden
2/4/25,FID BKG SVC LLC  MONEYLINE  ***********WWC1,900.00,900.00,usaa-chk,Basic,"Income, Investment"
2/4/25,TRANSAMERICA     PREMIUM    ***********7909,-60.34,60.34,usaa-chk,Basic,Insurance
2/3/25,MYKIDSSPENDING.C WK3722462  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
2/3/25,MYKIDSSPENDING.C WK3722463  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
2/3/25,TST* EL CAMION - SAND POISEATTLE      WA,,22.81,usaa-chk,Luxury,Dining
2/3/25,DEPOSIT@MOBILE,181.54,181.54,usaa-chk,Basic,Health & Medical
2/3/25,DEPOSIT@MOBILE,119.93,119.93,usaa-chk,Basic,Health & Medical
2/3/25,AMAZON MKTPL*US5PT8663   Amzn.com/billWA,,17.48,usaa-chk,Basic,Home & Garden
2/2/25,CONCESSIONS @LUMEN FIELD SEATTLE      WA,,12.67,usaa-chk,Luxury,Dining
2/2/25,CAFE JAVASTI             SEATTLE      WA,,34.87,usaa-chk,Luxury,Dining
2/2/25,COSTCO BY INSTACART      INSTACART.COMCA,,12.34,usaa-chk,Basic,Groceries
2/2/25,COSTCO BY INSTACART      WWW.COSTCO.COCA,,71.86,usaa-chk,Basic,Groceries
2/2/25,COSTCO BY INSTACART      INSTACART.COMCA,,353.14,usaa-chk,Basic,Groceries
2/2/25,HLU*HULUPLUS             hulu.com/billCA,,23.15,usaa-chk,Luxury,Subscriptions / Digital
2/2/25,APPLE.COM/BILL           866-712-7753 CA,,33.09,usaa-chk,Luxury,Subscriptions / Digital
2/1/25,TST*BLAZING BAGELS - BLA Seattle WA,-31.25,31.25,usaa-chk,Luxury,Dining
2/1/25,TST* GRAIN HOUSE - SEATTLSEATTLE      WA,,18.81,usaa-chk,Luxury,Dining
2/1/25,SP HONEY STINGER HONEYSTINGER.CO,-54.38,54.38,usaa-chk,Basic,Groceries
2/1/25,AMAZON MKTPL*ZC8QI0BP1   Amzn.com/billWA,,18.20,usaa-chk,Basic,Home & Garden
2/1/25,AMAZON MKTPL*EC40N97Z3   Amzn.com/billWA,,33.65,usaa-chk,Basic,Home & Garden
2/1/25,GOOGLE *CLOUD Q6vC4L     g.co/helppay#CA,,0.01,usaa-chk,Luxury,Professional
1/31/25,XERO SHOES 720-259-0374 CO,-63.62,63.62,usaa-chk,Luxury,Clothing
1/31/25,DICK'S DRIVE IN EDMONDS  EDMONDS      WA,,4.20,usaa-chk,Luxury,Dining
1/31/25,TST* ANCHORHEAD COFFEE - SEATTLE      WA,,12.25,usaa-chk,Luxury,Dining
1/31/25,SQ *WESTMAN'S BAGEL AND CSeattle      WA,,20.94,usaa-chk,Luxury,Dining
1/31/25,HUNGRYROOT.COM HUNGRYROOT.CONY,-127.67,127.67,usaa-chk,Basic,Groceries
1/31/25,WHOLEFDS MBD #10630      SEATTLE      WA,,12.09,usaa-chk,Basic,Groceries
1/31/25,PCC - VIEW RIDGE         SEATTLE      WA,,167.00,usaa-chk,Basic,Groceries
1/31/25,SQ *PEONY                gosq.com     WA,,180.00,usaa-chk,Basic,Health & Medical
1/31/25,Amazon.com*ZC3ND69W0     Amzn.com/billWA,,20.97,usaa-chk,Basic,Home & Garden
1/31/25,AMAZON MKTPL*ZC9RT2EF1   Amzn.com/billWA,,27.02,usaa-chk,Basic,Home & Garden
1/30/25,CHEVRON 0378582          SEATTLE      WA,,55.76,usaa-chk,Basic,Auto
1/30/25,76 - VILLAGE MARKET 76   SEATTLE      WA,,77.94,usaa-chk,Basic,Auto
1/30/25,SQ *PEONY                gosq.com     WA,,180.00,usaa-chk,Basic,Health & Medical
1/30/25,LEV HAOLAM.COM SBUT RAHEL,-99.00,99.00,usaa-chk,Basic,Home & Garden
1/30/25,METROPOLIS PARKING       METROPOLIS.IOTN,,9.99,usaa-chk,Basic,Parking
1/30/25,HP *INSTANT INK          855-785-2777 CA,,7.71,usaa-chk,Luxury,Professional
1/30/25,WRIGHT DESIGNS L SALE       ***********,-750.00,750.00,usaa-chk,Luxury,Van
1/29/25,SQ *MACRINA BAKERY - ALOHSeattle      WA,,27.18,usaa-chk,Luxury,Dining
1/29/25,WHOLEFDS MBD #10630      SEATTLE      WA,,11.32,usaa-chk,Basic,Groceries
1/29/25,INUA GROUP               WWW.INUA.GROUMT,,200.00,usaa-chk,Basic,Health & Medical
1/29/25,Zelle: Miguel Luis,-400.00,400.00,usaa-chk,Basic,Home & Garden
1/29/25,SDOT PAYBYPHONE PARKING  2066845260   WA,,3.00,usaa-chk,Basic,Parking
1/29/25,SDOT PAYBYPHONE PARKING  2066845260   WA,,6.00,usaa-chk,Basic,Parking
1/29/25,KATTERMANS SAND POINT PHASEATTLE      WA,,12.19,usaa-chk,Basic,Pharmacy
1/29/25,QUANTUM FIBER            833-250-6306 LA,,75.00,usaa-chk,Basic,Utilities
1/28/25,EB *OCTOBER H8TE 801-413-7200 CA,-200.00,200.00,usaa-chk,Basic,Charitable contributions
1/28/25,KATSU BURGER & BAR       SEATTLE      WA,,8.82,usaa-chk,Luxury,Dining
1/28/25,7-ELEVEN 23020           SEATTLE      WA,,5.99,usaa-chk,Luxury,Groceries
1/28/25,VENMO            PAYMENT    ***********3496,-350.00,350.00,usaa-chk,Luxury,Housekeeper
1/28/25,RAVENNA ANIMAL HOSPITAL  SEATTLE      WA,,103.00,usaa-chk,Luxury,Pets
1/28/25,Spotify USA              877-7781161  NY,,22.06,usaa-chk,Luxury,Subscriptions / Digital
1/27/25,AMEX EPAYMENT    ACH PMT    ***********5892,-17443.98,"17,443.98",usaa-chk,Basic,Credit Card Payment
1/27/25,MYKIDSSPENDING.C WK3703944  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
1/27/25,METROPOLITAN MKT 15      SEATTLE      WA,,28.65,usaa-chk,Basic,Groceries
1/27/25,METROPOLITAN MKT 15      SEATTLE      WA,,80.36,usaa-chk,Basic,Groceries
1/27/25,METROPOLIS PARKING       METROPOLIS.IOTN,,7.99,usaa-chk,Basic,Parking
1/27/25,ACT THEATRE WEB 206-292-7660 WA,-130.00,130.00,usaa-chk,Luxury,R&R
1/27/25,REMARKABLE OSLO,-3.30,3.30,usaa-chk,Luxury,Subscriptions / Digital
1/27/25,NYTIMES* 800-698-4637 NY,-25.55,25.55,usaa-chk,Luxury,Subscriptions / Digital
1/27/25,USAA FUNDS TRANSFER CR,7000.00,"7,000.00",usaa-chk,Basic,Transfer
1/27/25,USAA FUNDS TRANSFER CR,5000.00,"5,000.00",usaa-chk,Basic,Transfer
1/26/25,SQ *MOLLY MOON'S UVILLAGESeattle      WA,,15.89,usaa-chk,Luxury,Dining
1/26/25,TST* MR. WEST - UNIVERSITSEATTLE      WA,,71.45,usaa-chk,Luxury,Dining
1/26/25,METROPOLITAN MKT 15      SEATTLE      WA,,6.91,usaa-chk,Basic,Groceries
1/26/25,PCC - VIEW RIDGE         SEATTLE      WA,,31.51,usaa-chk,Basic,Groceries
1/26/25,UWAJIMAYA SEATTLE        SEATTLE      WA,,129.97,usaa-chk,Basic,Groceries
1/26/25,"LISA A. EMERSON, PHD     LINKEDIN.COM/WA",,250.00,usaa-chk,Basic,Health & Medical
1/26/25,AMAZON MKTPL*Z702C1CJ2   Amzn.com/billWA,,5.07,usaa-chk,Basic,Home & Garden
1/26/25,AMAZON MKTPL*ZG4154MU1   Amzn.com/billWA,,38.49,usaa-chk,Basic,Home & Garden
1/25/25,INTEREST CHARGED ON PURCHASES,-160.65,160.65,usaa-chk,Luxury,Bank Fees
1/25/25,PLAID PANTRY #309        SEATTLE      WA,,5.89,usaa-chk,Luxury,Dining
1/25/25,DD *DOORDASH BAITONGTH   DOORDASH.COM CA,,57.42,usaa-chk,Luxury,Dining
1/25/25,ALASKA AIR 0272394527601SEATTLE WA,196.01,196.01,usaa-chk,Luxury,Travel
1/25/25,CSA-GGA-DAMAGE INSURAN clover.com CA,-89.00,89.00,usaa-chk,Luxury,Travel
1/25/25,Vrbo HA6L44TX 512-759-0902 TX,-835.84,835.84,usaa-chk,Luxury,Travel
1/24/25,MYKIDSSPENDING.C WK3694491  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
1/24/25,MYKIDSSPENDING.C WK3694492  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
1/24/25,SQ *DOWNTOWN BAGEL CO    Seattle      WA,,24.12,usaa-chk,Luxury,Dining
1/24/25,HUNGRYROOT.COM HUNGRYROOT.CONY,-127.67,127.67,usaa-chk,Basic,Groceries
1/24/25,WHOLEFDS MBD #10630      SEATTLE      WA,,15.22,usaa-chk,Basic,Groceries
1/24/25,SQ *PEONY                gosq.com     WA,,180.00,usaa-chk,Basic,Health & Medical
1/24/25,SDOT PAYBYPHONE PARKING  2066845260   WA,,1.50,usaa-chk,Basic,Parking
1/24/25,NYTimes.COM NY TIMES(800)698-4637       NY,229.99,229.99,usaa-chk,Luxury,Subscriptions / Digital
1/24/25,APPLE.COM/BILL           866-712-7753 CA,,2.99,usaa-chk,Luxury,Subscriptions / Digital
1/24/25,EXPO2025TICKETSITE OSAKA,-122.27,122.27,usaa-chk,Luxury,Travel
1/23/25,CHIPOTLE 2574            SEATTLE      WA,,12.58,usaa-chk,Luxury,Dining
1/23/25,SQ *MACRINA BAKERY - ALOHSeattle      WA,,15.75,usaa-chk,Luxury,Dining
1/23/25,COSTCO BY INSTACART      INSTACART.COMCA,,1.45,usaa-chk,Basic,Groceries
1/23/25,COSTCO BY INSTACART      WWW.COSTCO.COCA,,184.89,usaa-chk,Basic,Groceries
1/23/25,INUA GROUP               WWW.INUA.GROUMT,,35.00,usaa-chk,Basic,Health & Medical
1/23/25,INUA GROUP               WWW.INUA.GROUMT,,175.00,usaa-chk,Basic,Health & Medical
1/23/25,INUA GROUP               WWW.INUA.GROUMT,,175.00,usaa-chk,Basic,Health & Medical
1/23/25,INUA GROUP               WWW.INUA.GROUMT,,"1,000.00",usaa-chk,Basic,Health & Medical
1/23/25,AMAZON MKTPL*Z56Q89YW1   Amzn.com/billWA,,10.92,usaa-chk,Basic,Home & Garden
1/23/25,Prime Video *ZG4NX6QF0   888-802-3080 WA,,4.40,usaa-chk,Luxury,Subscriptions / Digital
1/23/25,USAA FUNDS TRANSFER CR,7000.00,"7,000.00",usaa-chk,Basic,Transfer
1/23/25,ALASKA AIR 0272394527601SEATTLE WA,-766.60,766.60,usaa-chk,Luxury,Travel
1/22/25,BA ELECTRONIC PAYMENT,12483.98,"12,483.98",usaa-chk,Basic,Credit Card Payment
1/22/25,WHOLEFDS MBD #10630      SEATTLE      WA,,17.22,usaa-chk,Basic,Groceries
1/22/25,Amazon Prime*Z525889Q1   Amzn.com/billWA,,16.54,usaa-chk,Basic,Home & Garden
1/22/25,"TONAL SYSTEMS, INC       TONAL.COM    CA",,66.15,usaa-chk,Luxury,Membership
1/22/25,SDOT PAYBYPHONE PARKING  2066845260   WA,,3.24,usaa-chk,Basic,Parking
1/22/25,SDOT PAYBYPHONE PARKING  2066845260   WA,,5.00,usaa-chk,Basic,Parking
1/22/25,PAYBYPHONE DIAMOND PAR   877-6102054  WA,,15.98,usaa-chk,Basic,Parking
1/22/25,KATTERMANS SAND POINT PHASEATTLE      WA,,5.50,usaa-chk,Basic,Pharmacy
1/21/25,MYKIDSSPENDING.C WK3685841  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
1/21/25,SWEETGREEN 11TH + PINE   SEATTLE      WA,,16.99,usaa-chk,Luxury,Dining
1/21/25,SQ *DOWNTOWN BAGEL CO    Seattle      WA,,28.14,usaa-chk,Luxury,Dining
1/21/25,AMAZON MKTPL*Z58Q362O1   Amzn.com/billWA,,104.83,usaa-chk,Basic,Home & Garden
1/21/25,AMAZON MKTPL*Z52ZS0DB1   Amzn.com/billWA,,209.65,usaa-chk,Basic,Home & Garden
1/21/25,KATTERMANS SAND POINT PHASEATTLE      WA,,37.75,usaa-chk,Basic,Pharmacy
1/20/25,SAFEWAY FUEL0534         ARLINGTON    WA,,36.06,usaa-chk,Basic,Auto
1/20/25,GOOGLE *Disney Mobile 855-836-3987 CA,-17.65,17.65,usaa-chk,Luxury,Subscriptions / Digital
1/19/25,USAA CREDIT CARD PAYMENT SAN ANTONIO  TX,,0.00,usaa-chk,Basic,Credit Card Payment
1/19/25,SQ *MIDNIGHT COOKIE COMPASeattle      WA,,8.00,usaa-chk,Luxury,Dining
1/19/25,DD *DOORDASH MAMNOON     DOORDASH.COM CA,,27.34,usaa-chk,Luxury,Dining
1/19/25,TST* BURGERMASTER - UNIVESEATTLE      WA,,28.00,usaa-chk,Luxury,Dining
1/19/25,DD *DOORDASH MAMNOON     DOORDASH.COM CA,,156.97,usaa-chk,Luxury,Dining
1/19/25,LAZ PARKING M28309       SEATTLE      WA,,10.00,usaa-chk,Basic,Parking
1/19/25,GAME WORKS SEATTLE KIOSKSSEATTLE      WA,,38.62,usaa-chk,Luxury,R&R
1/19/25,APPLE.COM/BILL           866-712-7753 CA,,11.02,usaa-chk,Luxury,Subscriptions / Digital
1/18/25,WSDOT-GOODTOGO ONLINE    RENTON       WA,,100.00,usaa-chk,Basic,Auto
1/18/25,STARBUCKS STORE 02810 SEATTLE WA,-13.15,13.15,usaa-chk,Luxury,Dining
1/18/25,EINSTEIN BROS BAGELS2171 SEATTLE      WA,,19.37,usaa-chk,Luxury,Dining
1/18/25,PAGLIACCI SAND POINT     SEATTLE      WA,,68.92,usaa-chk,Luxury,Dining
1/18/25,METROPOLITAN MKT 15      SEATTLE      WA,,10.77,usaa-chk,Basic,Groceries
1/18/25,CITY PEOPLE`S MERC       SEATTLE      WA,,13.74,usaa-chk,Basic,Home & Garden
1/18/25,BARTELL DRUG 06931       SEATTLE      WA,,48.64,usaa-chk,Basic,Pharmacy
1/17/25,PAYPAL *ARSENIC ANY ARSEN402-935-7733 CA,-252.00,252.00,usaa-chk,Luxury,Clothing
1/17/25,MYKIDSSPENDING.C WK3676201  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
1/17/25,MYKIDSSPENDING.C WK3676202  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
1/17/25,THE GRATEFUL BREAD       SEATTLE      WA,,15.00,usaa-chk,Luxury,Dining
1/17/25,HUNGRYROOT.COM HUNGRYROOT.CONY,-127.67,127.67,usaa-chk,Basic,Groceries
1/17/25,WHOLEFDS MBD #10630      SEATTLE      WA,,15.50,usaa-chk,Basic,Groceries
1/17/25,METROPOLITAN MKT 15      SEATTLE      WA,,221.56,usaa-chk,Basic,Groceries
1/17/25,SQ *PEONY                gosq.com     WA,,180.00,usaa-chk,Basic,Health & Medical
1/17/25,PROG DIRECT INS  INS PREM   ***********Jude,-87.06,87.06,usaa-chk,Basic,Insurance
1/17/25,INTEREST PAID,0.07,0.07,usaa-chk,Luxury,Interest Income
1/17/25,GLOBAL JEWISH FUTURE     FUTUREOFJEWISCA,,99.99,usaa-chk,Basic,Subscriptions / Digital
1/16/25,SQ *MACRINA BAKERY - ALOHSeattle      WA,,12.50,usaa-chk,Luxury,Dining
1/16/25,STARBUCKS 02810          SEATTLE      WA,,12.92,usaa-chk,Luxury,Dining
1/16/25,SQ *MACRINA BAKERY - ALOHSeattle      WA,,14.68,usaa-chk,Luxury,Dining
1/16/25,TST* GRAIN HOUSE - SEATTLSEATTLE      WA,,19.56,usaa-chk,Luxury,Dining
1/16/25,"WHO GIVES A CRAP, INC.   US.WHOGIVESACNY",,48.55,usaa-chk,Basic,Groceries
1/16/25,sound medicine   sound medi ***********I7O7,-255.00,255.00,usaa-chk,Basic,Health & Medical
1/16/25,Helene Russ,-1125.00,"1,125.00",usaa-chk,Basic,Health & Medical
1/16/25,SQ *PEONY                gosq.com     WA,,180.00,usaa-chk,Basic,Health & Medical
1/16/25,AMAZON MKTPL*ZD4US5WL1   Amzn.com/billWA,,8.82,usaa-chk,Basic,Home & Garden
1/16/25,KATTERMANS SAND POINT PHASEATTLE      WA,,6.66,usaa-chk,Basic,Pharmacy
1/15/25,SQ *MIGHTY-O DONUTS CAPITSeattle      WA,,4.65,usaa-chk,Luxury,Dining
1/15/25,WHOLEFDS MBD #10630      SEATTLE      WA,,6.47,usaa-chk,Basic,Groceries
1/15/25,LITTLE DUCK              120-66952564 WA,,78.24,usaa-chk,Basic,Groceries
1/15/25,USAA INSURANCE PAYMENT   WWW.USAA.COM TX,,"1,418.43",usaa-chk,Basic,Insurance
1/15/25,PSCCU            ONLINE PMT ***********7POS,-300.00,300.00,usaa-chk,Basic,Utilities
1/15/25,COMCAST CABLE COMM       800-COMCAST  WA,,178.96,usaa-chk,Basic,Utilities
1/14/25,SQ *DOWNTOWN BAGEL CO    Seattle      WA,,11.86,usaa-chk,Luxury,Dining
1/14/25,TST* GRAIN HOUSE - SEATTLSEATTLE      WA,,32.59,usaa-chk,Luxury,Dining
1/14/25,VENMO            PAYMENT    ***********5391,-350.00,350.00,usaa-chk,Luxury,Housekeeper
1/14/25,Netflix.com              408-5403700  CA,,25.37,usaa-chk,Luxury,Subscriptions / Digital
1/14/25,PASSPORTSERVICES PAYMENT    4771,-160.00,160.00,usaa-chk,Luxury,Travel
1/13/25,MYKIDSSPENDING.C WK3659988  ***********0060,-25.00,25.00,usaa-chk,Luxury,Dining
1/13/25,MYKIDSSPENDING.C WK3659989  ***********0060,-25.00,25.00,usaa-chk,Luxury,Dining
1/13/25,WHOLEFDS MBD #10630      SEATTLE      WA,,8.99,usaa-chk,Basic,Groceries
1/13/25,WHOLEFDS MBD #10630      SEATTLE      WA,,11.92,usaa-chk,Basic,Groceries
1/13/25,COSTCO BY INSTACART      HTTPSINSTACARCA,,253.07,usaa-chk,Basic,Groceries
1/13/25,"JARED MICHONSKI, PHD     HTTPSWWW.DRJAWA",,275.00,usaa-chk,Basic,Health & Medical
1/13/25,COVERSANDALL.COM         COVERSANDALL.GA,,208.97,usaa-chk,Basic,Home & Garden
1/13/25,BARTELL DRUG 06973 SEATTLE WA,-62.62,62.62,usaa-chk,Basic,Pharmacy
1/13/25,KATTERMANS SAND POINT PHASEATTLE      WA,,48.54,usaa-chk,Basic,Pharmacy
1/13/25,LIBRO.FM AUDIOBOOKS      413-206-9290 WA,,16.54,usaa-chk,Luxury,Subscriptions / Digital
1/13/25,USAA FUNDS TRANSFER CR,8000.00,"8,000.00",usaa-chk,Basic,Transfer
1/12/25,TST*SAINT BREAD          Seattle      WA,,70.27,usaa-chk,Luxury,Dining
1/12/25,HOLIDAY MARKET           BURLINGTON   WA,,5.42,usaa-chk,Basic,Groceries
1/12/25,DROPPS                   WWW.DROPPS.COIL,,31.70,usaa-chk,Basic,Groceries
1/12/25,PAYPAL *DROPPS           402-935-7733 IL,,55.92,usaa-chk,Basic,Groceries
1/12/25,MDSEELIG                 MDSEELIG.COM WA,,18.00,usaa-chk,Basic,Health & Medical
1/11/25,MIGAKU SEATTLE WA,-985.45,985.45,usaa-chk,Luxury,Dining
1/11/25,METROPOLITAN MKT 15      SEATTLE      WA,,55.43,usaa-chk,Basic,Groceries
1/11/25,AMAZON MKTPL*Z54JZ8642   Amzn.com/billWA,,25.91,usaa-chk,Basic,Home & Garden
1/11/25,HEALTHY PAWS PET INSURAN TRACIM@HEALTHPA,,118.98,usaa-chk,Luxury,Pets
1/11/25,APPLE.COM/BILL           866-712-7753 CA,,9.99,usaa-chk,Luxury,Subscriptions / Digital
1/10/25,MYKIDSSPENDING.C WK3653025  ***********0060,-25.00,25.00,usaa-chk,Luxury,Dining
1/10/25,PY *B&E MEATS AND SEAFOODSEATTLE      WA,,21.84,usaa-chk,Luxury,Dining
1/10/25,HUNGRYROOT.COM HUNGRYROOT.CONY,-127.67,127.67,usaa-chk,Basic,Groceries
1/10/25,METROPOLITAN MKT 15      SEATTLE      WA,,93.88,usaa-chk,Basic,Groceries
1/10/25,SQ *PEONY                gosq.com     WA,,180.00,usaa-chk,Basic,Health & Medical
1/9/25,MOD PIZZA BARKLEY        BELLINGHAM   WA,,3.82,usaa-chk,Luxury,Dining
1/9/25,MOD PIZZA BARKLEY        BELLINGHAM   WA,,11.73,usaa-chk,Luxury,Dining
1/9/25,HAGGEN 3460              BELLINGHAM   WA,,16.96,usaa-chk,Basic,Groceries
1/9/25,METROPOLITAN MKT 15      SEATTLE      WA,,142.53,usaa-chk,Basic,Groceries
1/9/25,SQ *PEONY                gosq.com     WA,,180.00,usaa-chk,Basic,Health & Medical
1/9/25,AMAZON PRIME*Z54N97PA2   amzn.com/billWA,,3.30,usaa-chk,Basic,Home & Garden
1/9/25,Amazon.com*Z58QK5JE2     Amzn.com/billWA,,42.90,usaa-chk,Basic,Home & Garden
1/9/25,SDOT PAYBYPHONE PARKING  2066845260   WA,,2.75,usaa-chk,Basic,Parking
1/9/25,PAYPAL *PETSNOWY         402-935-7733 CA,,65.11,usaa-chk,Luxury,Pets
1/9/25,"City of Seattle, Passport",-35.00,35.00,usaa-chk,Luxury,Travel
1/9/25,SEATTLEUTILTIES  WEB_PAY    ***********1924,-479.56,479.56,usaa-chk,Basic,Utilities
1/8/25,Interest on Cash Advances,,47.80,usaa-chk,Luxury,Bank Fees
1/8/25,Interest on Purchases,,196.67,usaa-chk,Luxury,Bank Fees
1/8/25,IN *SHADES BY MARKHAM LLC425-4430156 WA,-2151.83,"2,151.83",usaa-chk,Basic,Home & Garden
1/7/25,SQ *SAMURAI NOODLE NATIONSeattle      WA,,65.10,usaa-chk,Luxury,Dining
1/7/25,HEALTHY PAWS PET INSURAN TRACIM@HEALTHPA,,42.48,usaa-chk,Luxury,Pets
1/7/25,APPLE.COM/BILL           866-712-7753 CA,,1.42,usaa-chk,Luxury,Subscriptions / Digital
1/6/25,NORTH LAKE MARINA        425-487-2676 WA,,60.00,usaa-chk,Luxury,Boat
1/6/25,EPOCH.COM *PINKANDWH San FranciscoCA,-5.93,5.93,usaa-chk,Luxury,Clothing
1/6/25,MTNGEAR                  120-64662233 WA,,16.28,usaa-chk,Luxury,Clothing
1/6/25,TST*BLAZING BAGELS - BLA Seattle WA,-104.08,104.08,usaa-chk,Luxury,Dining
1/6/25,THE GRATEFUL BREAD       SEATTLE      WA,,18.77,usaa-chk,Luxury,Dining
1/6/25,DD *DOORDASH SISTERSAN   WWW.DOORDASH.CA,,95.94,usaa-chk,Luxury,Dining
1/6/25,COSTCO BY INSTACART      HTTPSINSTACARCA,,269.98,usaa-chk,Basic,Groceries
1/6/25,SNORKEL HOT TUBS INC     800-9626208  WA,,59.57,usaa-chk,Basic,Home & Garden
1/6/25,UBS BANK USA     LOAN PAYMT ***********6302,-4478.12,"4,478.12",usaa-chk,Basic,Mortgage
1/6/25,APPLE.COM/BILL           866-712-7753 CA,,15.44,usaa-chk,Luxury,Subscriptions / Digital
1/5/25,PAYPAL *ETSY INC         402-935-7733 NY,,29.78,usaa-chk,Luxury,Clothing
1/5/25,PAYPAL *ETSY INC         402-935-7733 NY,,103.27,usaa-chk,Luxury,Clothing
1/5/25,TOCK AT*TAVERN LAW       2063229734   IL,,0.00,usaa-chk,Luxury,Dining
1/5/25,TST* JAMBA JUICE - 521 - SEATTLE      WA,,13.16,usaa-chk,Luxury,Dining
1/5/25,THREE GIRLS BAKERY       SEATTLE      WA,,13.69,usaa-chk,Luxury,Dining
1/5/25,CINNAMON WORK'S          SEATTLE      WA,,20.00,usaa-chk,Luxury,Dining
1/5/25,JACK'S FISH SPOT         SEATTLE      WA,,39.45,usaa-chk,Luxury,Dining
1/5/25,"SQ *TINY'S ORGANIC, LLC  Seattle      WA",,11.02,usaa-chk,Basic,Groceries
1/5/25,APPLE STORE  #R072       SEATTLE      WA,,20.97,usaa-chk,Basic,hardware technology
1/5/25,PAYPAL *RITIK            402-935-7733 CA,,55.16,usaa-chk,Basic,Home & Garden
1/5/25,Prime Video *ZP4IK6970   888-802-3080 WA,,4.18,usaa-chk,Luxury,Subscriptions / Digital
1/5/25,Prime Video *ZD7N08B62   888-802-3080 WA,,4.40,usaa-chk,Luxury,Subscriptions / Digital
1/5/25,APPLE.COM/BILL           866-712-7753 CA,,15.44,usaa-chk,Luxury,Subscriptions / Digital
1/4/25,TESLA SUBSCRIPTION US    PALO ALTO    CA,,11.02,usaa-chk,Basic,Auto
1/4/25,CHIPOTLE 2574            SEATTLE      WA,,37.79,usaa-chk,Luxury,Dining
1/4/25,APPLE.COM/BILL           866-712-7753 CA,,1.09,usaa-chk,Luxury,Subscriptions / Digital
1/3/25,WSFERRIES-BAINBRIDGE     SEATTLE      WA,,18.65,usaa-chk,Basic,Auto
1/3/25,SHELL OIL 57444157002    POULSBO      WA,,32.93,usaa-chk,Basic,Auto
1/3/25,SQ *SUNRISE COFFEEHOUSE  Port TownsendWA,,9.63,usaa-chk,Luxury,Dining
1/3/25,SQ *SUNRISE COFFEEHOUSE  Port TownsendWA,,15.40,usaa-chk,Luxury,Dining
1/3/25,WATERFRONT PIZZA INC     PORT TOWNSENDWA,,45.17,usaa-chk,Luxury,Dining
1/3/25,QFC #5807 SEATTLE WA,-9.59,9.59,usaa-chk,Basic,Groceries
1/3/25,QFC #5807 SEATTLE WA,-22.09,22.09,usaa-chk,Basic,Groceries
